run_id,method_id,instance_id,scenario_id,seed,tier,manifest
R1_2_1__S3_mixed_fleet_arc__EDE__seed10,EDE,R1_2_1,S3_mixed_fleet_arc,10,medium,configs\batches\manifest_EDE.csv
R1_2_1__S3_mixed_fleet_arc__EDE__seed11,EDE,R1_2_1,S3_mixed_fleet_arc,11,medium,configs\batches\manifest_EDE.csv
R1_2_1__S3_mixed_fleet_arc__EDE__seed12,EDE,R1_2_1,S3_mixed_fleet_arc,12,medium,configs\batches\manifest_EDE.csv
R1_2_1__S3_mixed_fleet_arc__EDE__seed13,EDE,R1_2_1,S3_mixed_fleet_arc,13,medium,configs\batches\manifest_EDE.csv
R1_2_1__S3_mixed_fleet_arc__EDE__seed14,EDE,R1_2_1,S3_mixed_fleet_arc,14,medium,configs\batches\manifest_EDE.csv
R1_2_1__S3_mixed_fleet_arc__EDE__seed15,EDE,R1_2_1,S3_mixed_fleet_arc,15,medium,configs\batches\manifest_EDE.csv
R1_2_1__S3_mixed_fleet_arc__EDE__seed16,EDE,R1_2_1,S3_mixed_fleet_arc,16,medium,configs\batches\manifest_EDE.csv
R1_2_1__S3_mixed_fleet_arc__EDE__seed17,EDE,R1_2_1,S3_mixed_fleet_arc,17,medium,configs\batches\manifest_EDE.csv
R1_2_1__S3_mixed_fleet_arc__EDE__seed18,EDE,R1_2_1,S3_mixed_fleet_arc,18,medium,configs\batches\manifest_EDE.csv
R1_2_1__S3_mixed_fleet_arc__EDE__seed19,EDE,R1_2_1,S3_mixed_fleet_arc,19,medium,configs\batches\manifest_EDE.csv
R1_2_1__S3_mixed_fleet_arc__EDE__seed20,EDE,R1_2_1,S3_mixed_fleet_arc,20,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed01,EDE,R1_2_5,S1_balanced,1,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed02,EDE,R1_2_5,S1_balanced,2,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed03,EDE,R1_2_5,S1_balanced,3,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed04,EDE,R1_2_5,S1_balanced,4,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed05,EDE,R1_2_5,S1_balanced,5,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed06,EDE,R1_2_5,S1_balanced,6,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed07,EDE,R1_2_5,S1_balanced,7,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed08,EDE,R1_2_5,S1_balanced,8,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed09,EDE,R1_2_5,S1_balanced,9,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed10,EDE,R1_2_5,S1_balanced,10,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed11,EDE,R1_2_5,S1_balanced,11,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed12,EDE,R1_2_5,S1_balanced,12,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed13,EDE,R1_2_5,S1_balanced,13,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed14,EDE,R1_2_5,S1_balanced,14,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed15,EDE,R1_2_5,S1_balanced,15,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed16,EDE,R1_2_5,S1_balanced,16,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed17,EDE,R1_2_5,S1_balanced,17,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed18,EDE,R1_2_5,S1_balanced,18,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed19,EDE,R1_2_5,S1_balanced,19,medium,configs\batches\manifest_EDE.csv
R1_2_5__S1_balanced__EDE__seed20,EDE,R1_2_5,S1_balanced,20,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed01,EDE,R1_2_5,S2_peak_dirty,1,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed02,EDE,R1_2_5,S2_peak_dirty,2,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed03,EDE,R1_2_5,S2_peak_dirty,3,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed04,EDE,R1_2_5,S2_peak_dirty,4,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed05,EDE,R1_2_5,S2_peak_dirty,5,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed06,EDE,R1_2_5,S2_peak_dirty,6,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed07,EDE,R1_2_5,S2_peak_dirty,7,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed08,EDE,R1_2_5,S2_peak_dirty,8,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed09,EDE,R1_2_5,S2_peak_dirty,9,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed10,EDE,R1_2_5,S2_peak_dirty,10,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed11,EDE,R1_2_5,S2_peak_dirty,11,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed12,EDE,R1_2_5,S2_peak_dirty,12,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed13,EDE,R1_2_5,S2_peak_dirty,13,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed14,EDE,R1_2_5,S2_peak_dirty,14,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed15,EDE,R1_2_5,S2_peak_dirty,15,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed16,EDE,R1_2_5,S2_peak_dirty,16,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed17,EDE,R1_2_5,S2_peak_dirty,17,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed18,EDE,R1_2_5,S2_peak_dirty,18,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed19,EDE,R1_2_5,S2_peak_dirty,19,medium,configs\batches\manifest_EDE.csv
R1_2_5__S2_peak_dirty__EDE__seed20,EDE,R1_2_5,S2_peak_dirty,20,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed01,EDE,R1_2_5,S3_mixed_fleet_arc,1,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed02,EDE,R1_2_5,S3_mixed_fleet_arc,2,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed03,EDE,R1_2_5,S3_mixed_fleet_arc,3,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed04,EDE,R1_2_5,S3_mixed_fleet_arc,4,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed05,EDE,R1_2_5,S3_mixed_fleet_arc,5,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed06,EDE,R1_2_5,S3_mixed_fleet_arc,6,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed07,EDE,R1_2_5,S3_mixed_fleet_arc,7,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed08,EDE,R1_2_5,S3_mixed_fleet_arc,8,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed09,EDE,R1_2_5,S3_mixed_fleet_arc,9,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed10,EDE,R1_2_5,S3_mixed_fleet_arc,10,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed11,EDE,R1_2_5,S3_mixed_fleet_arc,11,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed12,EDE,R1_2_5,S3_mixed_fleet_arc,12,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed13,EDE,R1_2_5,S3_mixed_fleet_arc,13,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed14,EDE,R1_2_5,S3_mixed_fleet_arc,14,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed15,EDE,R1_2_5,S3_mixed_fleet_arc,15,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed16,EDE,R1_2_5,S3_mixed_fleet_arc,16,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed17,EDE,R1_2_5,S3_mixed_fleet_arc,17,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed18,EDE,R1_2_5,S3_mixed_fleet_arc,18,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed19,EDE,R1_2_5,S3_mixed_fleet_arc,19,medium,configs\batches\manifest_EDE.csv
R1_2_5__S3_mixed_fleet_arc__EDE__seed20,EDE,R1_2_5,S3_mixed_fleet_arc,20,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed01,EDE,R2_2_1,S1_balanced,1,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed02,EDE,R2_2_1,S1_balanced,2,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed03,EDE,R2_2_1,S1_balanced,3,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed04,EDE,R2_2_1,S1_balanced,4,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed05,EDE,R2_2_1,S1_balanced,5,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed06,EDE,R2_2_1,S1_balanced,6,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed07,EDE,R2_2_1,S1_balanced,7,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed08,EDE,R2_2_1,S1_balanced,8,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed09,EDE,R2_2_1,S1_balanced,9,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed10,EDE,R2_2_1,S1_balanced,10,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed11,EDE,R2_2_1,S1_balanced,11,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed12,EDE,R2_2_1,S1_balanced,12,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed13,EDE,R2_2_1,S1_balanced,13,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed14,EDE,R2_2_1,S1_balanced,14,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed15,EDE,R2_2_1,S1_balanced,15,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed16,EDE,R2_2_1,S1_balanced,16,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed17,EDE,R2_2_1,S1_balanced,17,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed18,EDE,R2_2_1,S1_balanced,18,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed19,EDE,R2_2_1,S1_balanced,19,medium,configs\batches\manifest_EDE.csv
R2_2_1__S1_balanced__EDE__seed20,EDE,R2_2_1,S1_balanced,20,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed01,EDE,R2_2_1,S2_peak_dirty,1,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed02,EDE,R2_2_1,S2_peak_dirty,2,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed03,EDE,R2_2_1,S2_peak_dirty,3,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed04,EDE,R2_2_1,S2_peak_dirty,4,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed05,EDE,R2_2_1,S2_peak_dirty,5,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed06,EDE,R2_2_1,S2_peak_dirty,6,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed07,EDE,R2_2_1,S2_peak_dirty,7,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed08,EDE,R2_2_1,S2_peak_dirty,8,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed09,EDE,R2_2_1,S2_peak_dirty,9,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed10,EDE,R2_2_1,S2_peak_dirty,10,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed11,EDE,R2_2_1,S2_peak_dirty,11,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed12,EDE,R2_2_1,S2_peak_dirty,12,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed13,EDE,R2_2_1,S2_peak_dirty,13,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed14,EDE,R2_2_1,S2_peak_dirty,14,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed15,EDE,R2_2_1,S2_peak_dirty,15,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed16,EDE,R2_2_1,S2_peak_dirty,16,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed17,EDE,R2_2_1,S2_peak_dirty,17,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed18,EDE,R2_2_1,S2_peak_dirty,18,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed19,EDE,R2_2_1,S2_peak_dirty,19,medium,configs\batches\manifest_EDE.csv
R2_2_1__S2_peak_dirty__EDE__seed20,EDE,R2_2_1,S2_peak_dirty,20,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed01,EDE,R2_2_1,S3_mixed_fleet_arc,1,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed02,EDE,R2_2_1,S3_mixed_fleet_arc,2,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed03,EDE,R2_2_1,S3_mixed_fleet_arc,3,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed04,EDE,R2_2_1,S3_mixed_fleet_arc,4,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed05,EDE,R2_2_1,S3_mixed_fleet_arc,5,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed06,EDE,R2_2_1,S3_mixed_fleet_arc,6,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed07,EDE,R2_2_1,S3_mixed_fleet_arc,7,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed08,EDE,R2_2_1,S3_mixed_fleet_arc,8,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed09,EDE,R2_2_1,S3_mixed_fleet_arc,9,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed10,EDE,R2_2_1,S3_mixed_fleet_arc,10,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed11,EDE,R2_2_1,S3_mixed_fleet_arc,11,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed12,EDE,R2_2_1,S3_mixed_fleet_arc,12,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed13,EDE,R2_2_1,S3_mixed_fleet_arc,13,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed14,EDE,R2_2_1,S3_mixed_fleet_arc,14,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed15,EDE,R2_2_1,S3_mixed_fleet_arc,15,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed16,EDE,R2_2_1,S3_mixed_fleet_arc,16,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed17,EDE,R2_2_1,S3_mixed_fleet_arc,17,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed18,EDE,R2_2_1,S3_mixed_fleet_arc,18,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed19,EDE,R2_2_1,S3_mixed_fleet_arc,19,medium,configs\batches\manifest_EDE.csv
R2_2_1__S3_mixed_fleet_arc__EDE__seed20,EDE,R2_2_1,S3_mixed_fleet_arc,20,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed01,EDE,R2_2_5,S1_balanced,1,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed02,EDE,R2_2_5,S1_balanced,2,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed03,EDE,R2_2_5,S1_balanced,3,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed04,EDE,R2_2_5,S1_balanced,4,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed05,EDE,R2_2_5,S1_balanced,5,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed06,EDE,R2_2_5,S1_balanced,6,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed07,EDE,R2_2_5,S1_balanced,7,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed08,EDE,R2_2_5,S1_balanced,8,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed09,EDE,R2_2_5,S1_balanced,9,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed10,EDE,R2_2_5,S1_balanced,10,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed11,EDE,R2_2_5,S1_balanced,11,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed12,EDE,R2_2_5,S1_balanced,12,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed13,EDE,R2_2_5,S1_balanced,13,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed14,EDE,R2_2_5,S1_balanced,14,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed15,EDE,R2_2_5,S1_balanced,15,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed16,EDE,R2_2_5,S1_balanced,16,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed17,EDE,R2_2_5,S1_balanced,17,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed18,EDE,R2_2_5,S1_balanced,18,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed19,EDE,R2_2_5,S1_balanced,19,medium,configs\batches\manifest_EDE.csv
R2_2_5__S1_balanced__EDE__seed20,EDE,R2_2_5,S1_balanced,20,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed01,EDE,R2_2_5,S2_peak_dirty,1,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed02,EDE,R2_2_5,S2_peak_dirty,2,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed03,EDE,R2_2_5,S2_peak_dirty,3,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed04,EDE,R2_2_5,S2_peak_dirty,4,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed05,EDE,R2_2_5,S2_peak_dirty,5,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed06,EDE,R2_2_5,S2_peak_dirty,6,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed07,EDE,R2_2_5,S2_peak_dirty,7,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed08,EDE,R2_2_5,S2_peak_dirty,8,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed09,EDE,R2_2_5,S2_peak_dirty,9,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed10,EDE,R2_2_5,S2_peak_dirty,10,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed11,EDE,R2_2_5,S2_peak_dirty,11,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed12,EDE,R2_2_5,S2_peak_dirty,12,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed13,EDE,R2_2_5,S2_peak_dirty,13,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed14,EDE,R2_2_5,S2_peak_dirty,14,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed15,EDE,R2_2_5,S2_peak_dirty,15,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed16,EDE,R2_2_5,S2_peak_dirty,16,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed17,EDE,R2_2_5,S2_peak_dirty,17,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed18,EDE,R2_2_5,S2_peak_dirty,18,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed19,EDE,R2_2_5,S2_peak_dirty,19,medium,configs\batches\manifest_EDE.csv
R2_2_5__S2_peak_dirty__EDE__seed20,EDE,R2_2_5,S2_peak_dirty,20,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed01,EDE,R2_2_5,S3_mixed_fleet_arc,1,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed02,EDE,R2_2_5,S3_mixed_fleet_arc,2,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed03,EDE,R2_2_5,S3_mixed_fleet_arc,3,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed04,EDE,R2_2_5,S3_mixed_fleet_arc,4,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed05,EDE,R2_2_5,S3_mixed_fleet_arc,5,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed06,EDE,R2_2_5,S3_mixed_fleet_arc,6,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed07,EDE,R2_2_5,S3_mixed_fleet_arc,7,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed08,EDE,R2_2_5,S3_mixed_fleet_arc,8,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed09,EDE,R2_2_5,S3_mixed_fleet_arc,9,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed10,EDE,R2_2_5,S3_mixed_fleet_arc,10,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed11,EDE,R2_2_5,S3_mixed_fleet_arc,11,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed12,EDE,R2_2_5,S3_mixed_fleet_arc,12,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed13,EDE,R2_2_5,S3_mixed_fleet_arc,13,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed14,EDE,R2_2_5,S3_mixed_fleet_arc,14,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed15,EDE,R2_2_5,S3_mixed_fleet_arc,15,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed16,EDE,R2_2_5,S3_mixed_fleet_arc,16,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed17,EDE,R2_2_5,S3_mixed_fleet_arc,17,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed18,EDE,R2_2_5,S3_mixed_fleet_arc,18,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed19,EDE,R2_2_5,S3_mixed_fleet_arc,19,medium,configs\batches\manifest_EDE.csv
R2_2_5__S3_mixed_fleet_arc__EDE__seed20,EDE,R2_2_5,S3_mixed_fleet_arc,20,medium,configs\batches\manifest_EDE.csv
RC1_2_1__S1_balanced__EDE__seed01,EDE,RC1_2_1,S1_balanced,1,medium,configs\batches\manifest_EDE.csv
RC1_2_1__S1_balanced__EDE__seed02,EDE,RC1_2_1,S1_balanced,2,medium,configs\batches\manifest_EDE.csv
RC1_2_1__S1_balanced__EDE__seed03,EDE,RC1_2_1,S1_balanced,3,medium,configs\batches\manifest_EDE.csv
RC1_2_1__S1_balanced__EDE__seed04,EDE,RC1_2_1,S1_balanced,4,medium,configs\batches\manifest_EDE.csv
RC1_2_1__S1_balanced__EDE__seed05,EDE,RC1_2_1,S1_balanced,5,medium,configs\batches\manifest_EDE.csv
RC1_2_1__S1_balanced__EDE__seed06,EDE,RC1_2_1,S1_balanced,6,medium,configs\batches\manifest_EDE.csv
RC1_2_1__S1_balanced__EDE__seed07,EDE,RC1_2_1,S1_balanced,7,medium,configs\batches\manifest_EDE.csv
RC1_2_1__S1_balanced__EDE__seed08,EDE,RC1_2_1,S1_balanced,8,medium,configs\batches\manifest_EDE.csv
RC1_2_1__S1_balanced__EDE__seed09,EDE,RC1_2_1,S1_balanced,9,medium,configs\batches\manifest_EDE.csv
RC1_2_1__S1_balanced__EDE__seed10,EDE,RC1_2_1,S1_balanced,10,medium,configs\batches\manifest_EDE.csv
RC1_2_1__S1_balanced__EDE__seed11,EDE,RC1_2_1,S1_balanced,11,medium,configs\batches\manifest_EDE.csv
RC1_2_1__S1_balanced__EDE__seed12,EDE,RC1_2_1,S1_balanced,12,medium,configs\batches\manifest_EDE.csv
